air_pressure_at_mean_sea_level_Pa_,air_temperature_K_,sea_surface_wave_mean_period_s_,sea_surface_wave_significant_height_m_,sea_surface_wave_from_direction_degree_,wind_from_direction_degree_,wind_speed_of_gust_mS_1_,wind_speed_mS_1_,eastward_sea_water_velocity_1_mS_1_,northward_sea_water_velocity_1_mS_1_,sea_water_temperature_1_K_,eastward_sea_water_velocity_2_mS_1_,northward_sea_water_velocity_2_mS_1_,sea_water_temperature_2_K_,eastward_sea_water_velocity_3_mS_1_,northward_sea_water_velocity_3_mS_1_,sea_water_temperature_3_K_,eastward_sea_water_velocity_4_mS_1_,northward_sea_water_velocity_4_mS_1_,sea_water_temperature_4_K_,eastward_sea_water_velocity_5_mS_1_,northward_sea_water_velocity_5_mS_1_,sea_water_temperature_5_K_,eastward_sea_water_velocity_6_mS_1_,northward_sea_water_velocity_6_mS_1_,sea_water_temperature_6_K_,eastward_sea_water_velocity_7_mS_1_,northward_sea_water_velocity_7_mS_1_,sea_water_temperature_7_K_,eastward_sea_water_velocity_8_mS_1_,northward_sea_water_velocity_8_mS_1_,sea_water_temperature_8_K_,sea_water_temperature_9_K_,total_water_velocity_1,total_water_velocity_2,total_water_velocity_3,total_water_velocity_4,total_water_velocity_5,total_water_velocity_6,total_water_velocity_7,total_water_velocity_8,total_water_direction_1,total_water_direction_2,total_water_direction_3,total_water_direction_4,total_water_direction_5,total_water_direction_6,total_water_direction_7,total_water_direction_8,time_converted,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,time_str,image_file_names,Time,Wave Height (meters),Wave Category,Marker
100872.8,292.59,4.36,0.5,27.72,321.3,3.46,1.52,0.007948214,0.02299986,293.95303,0.03592926,0.09399931,293.94949,0.00681551,0.07099997,293.98798,0.002130304,0.009770456,293.95154,-0.05476795,-0.05553803,293.95578,-0.0415056,0.006425397,294.00848,0.06567367,-0.006555104,293.96759,0.01141201,-0.01121455,293.97391,293.98395,0.0243344953884274,0.1006319134500765,0.07132634097275,0.0100000002790175,0.0780000072018163,0.042000006642471,0.066000002422119,0.0160000032482059,70.93604680701952,69.08169526901898,84.51679906371723,77.69999954370171,-134.60000702511985,171.20001261735976,-5.700000241101309,-44.49999746208212,2023-08-13 22:40:00,355.0,4.0,5.1,0.46,4.17,3.36,333.0,1016.2,18.1,18.0,15.5,99.0,99.0,2023_8_13_22:40:00,2023_8_13_22:40:00.png,2023-08-13 22:40:00,0.5,Medium,yellow
100909.9,292.03,3.92,0.47,28.26,287.5,4.96,1.868,0.003789104,0.01299995,293.93921,0.01431168,0.0499998,293.93665,0.002680825,0.01599998,293.97195,0.002685166,0.03489684,293.93497,-0.03805143,-0.04377315,293.93643,-0.01767767,-0.01767767,293.97495,-0.02708159,-0.04671818,293.92624,0.004343892,-0.08288625,293.92517,293.93369,0.013540901340949,0.0520077319680679,0.0162230139826428,0.0349999936919016,0.0579999998790293,0.0250000006651559,0.0540000079577818,0.0829999990166877,73.75014575811912,74.02703834882108,80.48834270481588,85.5999991798696,-131.00000837439103,-135.0,-120.10000760679674,-86.99999468885899,2023-08-13 23:40:00,348.0,2.7,3.6,0.43,4.35,3.33,330.0,1016.6,18.1,18.1,15.2,99.0,99.0,2023_8_13_23:40:00,2023_8_13_23:40:00.png,2023-08-13 23:40:00,0.47,Low,green
100927.0,291.88,4.03,0.45,28.15,274.1,3.84,2.22,0.003857176,0.02599997,293.91666,0.02535087,0.08299961,293.91235,0.0007958702,0.038,293.95132,-0.004916464,0.02553093,293.91431,-0.02228609,-0.08202639,293.91757,-0.06602538,-0.04692174,293.96939,0.00283643,-0.01472938,293.92474,0.01201424,-0.01842981,293.92569,293.90524,0.0262845248520089,0.0867848020675797,0.0380083334201231,0.026000000094773,0.084999990964236,0.081000003017111,0.0149999990109766,0.0219999968048565,81.56154096210298,73.01556758533525,88.80017532139814,100.89996064697688,-105.20000851099856,-144.60003185420462,-79.10000567080382,-56.90000434446195,2023-08-14 00:40:00,320.0,1.0,1.3,0.45,4.35,3.49,337.0,1017.1,17.9,18.0,15.6,99.0,99.0,2023_8_14_0:40:00,2023_8_14_0:40:00.png,2023-08-14 00:40:00,0.45,Low,green
100968.4,291.88,4.09,0.44,28.9,266.0,3.8,2.487,0.006255257,0.03199994,293.93314,0.01251051,0.06399988,293.92889,0.002932153,0.04799999,293.97287,-0.06996546,-0.00219872,293.92398,0.06964562,-0.05700428,293.92642,-0.0344146,-0.04914911,293.96787,-0.05566108,-0.09718974,293.91684,-0.02737462,-0.02338012,293.91715,293.88428,0.0326055884801923,0.065211176193,0.048089464139409,0.0699999997332142,0.0900000017972377,0.0599999975579341,0.1120000061965801,0.035999997657761,78.93945627340798,78.93945972260266,86.50434321335366,-178.20002712827736,-39.300000267521455,-125.00001774236684,-119.79999604156065,-139.50001720200186,2023-08-14 01:40:00,357.0,1.9,2.4,0.53,4.35,3.64,334.0,1017.1,17.9,18.0,16.0,99.0,99.0,2023_8_14_1:40:00,2023_8_14_1:40:00.png,2023-08-14 01:40:00,0.44,Low,green
100962.1,291.87,3.86,0.46,28.36,286.4,3.38,1.871,0.006002177,0.0189999,293.88837,0.01906771,0.1149999,293.8804,0.004789183,0.04899998,293.92386,-0.0206791,-0.01218092,293.8909,-0.0371752,-0.0581292,293.87805,-0.04004864,-0.06459185,293.92648,0.03917164,-0.04412009,293.87103,-0.01155295,-0.08017187,293.86768,293.81784,0.0199254191611953,0.1165699556689205,0.0492334674160564,0.0239999997678416,0.0689999955628984,0.0760000042912637,0.0589999976432008,0.0809999962530826,72.4683756182429,80.58564653586842,84.41772866045902,-149.5000016436615,-122.60001796380506,-121.79999758808104,-48.40000646945136,-98.20000493422027,2023-08-14 02:40:00,356.0,2.2,2.8,0.51,4.17,3.55,337.0,1017.1,18.0,18.0,16.0,99.0,99.0,2023_8_14_2:40:00,2023_8_14_2:40:00.png,2023-08-14 02:40:00,0.46,Low,green
100962.1,291.91,3.75,0.47,28.62,333.8,2.97,1.621,0.02591807,0.06599949,293.94617,0.02595998,0.07399954,293.93549,0.001905899,0.01299999,293.97971,-0.06706678,-0.03127374,293.94946,-0.03500084,-0.02666348,293.93176,-0.02339491,-0.1013345,293.90289,-0.04313351,-0.04313352,293.82565,0.002767144,-0.06093721,293.69971,293.68051,0.0709061283161406,0.0784209951595362,0.0131389569981144,0.0739999986024054,0.0439999996183636,0.1040000130007592,0.0610000019058237,0.0610000053155803,68.56001105545812,70.6684805573816,81.65941425985942,-155.00000920788594,-142.70001535559618,-102.99999854333012,-134.99999335832246,-87.39999860563397,2023-08-14 03:40:00,339.0,1.7,2.2,0.51,4.35,3.63,328.0,1017.0,18.1,18.0,15.5,99.0,99.0,2023_8_14_3:40:00,2023_8_14_3:40:00.png,2023-08-14 03:40:00,0.47,Low,green
100967.9,291.9,3.61,0.41,28.24,304.6,3.25,1.468,0.01173908,0.05899989,293.90271,0.01643575,0.07299981,293.9028,0.01210386,0.09499991,293.94016,-0.08443967,-0.04973874,293.90665,-9.703929e-09,-0.111,293.90567,-0.02004624,-0.06811129,293.95807,-0.0316443,-0.07564813,293.88629,-0.008831998,-0.01682248,293.81296,293.66788,0.0601564046403913,0.0748271751310885,0.0957678773227625,0.0980000006453903,0.1110000000000004,0.0709999969267724,0.0820000078962612,0.0190000005795369,78.74694328323648,77.31155397461472,82.73911235187578,-149.50001350141287,-90.00000500895655,-106.39999783965548,-112.7000011226092,-117.69999612353128,2023-08-14 04:40:00,352.0,1.2,1.6,0.46,4.0,3.43,333.0,1017.1,18.1,18.1,16.0,99.0,99.0,2023_8_14_4:40:00,2023_8_14_4:40:00.png,2023-08-14 04:40:00,0.41,Low,green
100925.7,290.68,3.73,0.39,28.59,243.9,4.62,3.457,0.01394691,0.06099984,293.75903,0.01874134,0.1179999,293.83615,0.01309869,0.0949999,293.88504,-0.0412065,-0.04222587,293.84351,-0.01799838,-0.06037432,293.83533,-0.01688864,-0.06483652,293.88687,-0.02508389,-0.05996497,293.76108,-0.00265845,-0.01272528,293.60489,293.60385,0.0625739305028356,0.1194789279538681,0.0958986792386949,0.0589999977924313,0.0630000015721174,0.0670000036325372,0.0649999935740996,0.0130000041338801,77.12134809961083,80.9753744024,82.14949475855983,-134.299999594793,-106.60001177184172,-104.5999930029473,-112.69999974078873,-101.80000216433508,2023-08-14 05:40:00,340.0,0.8,1.1,0.43,4.17,3.36,337.0,1016.9,17.9,18.2,16.1,99.0,99.0,2023_8_14_5:40:00,2023_8_14_5:40:00.png,2023-08-14 05:40:00,0.39,Low,green
100936.7,289.42,4.12,0.4,28.23,253.2,3.88,3.032,0.007859216,0.05699994,293.65958,0.007592179,0.04999994,293.74149,0.01261,0.08499991,293.79675,-0.0626571,-0.08048658,293.77841,-0.0496899,-0.1037107,293.79221,-0.04523952,-0.08580434,293.8389,-0.08087543,-0.051722,293.7793,-0.00606031,-0.02733629,293.6871,293.48019,0.0575392078163946,0.0505730677532186,0.0859301856160458,0.1020000085318937,0.1149999802456504,0.0969999944982782,0.0960000024046088,0.0280000019332177,82.14949278568619,81.36594723775173,81.56154073770661,-127.90000309583456,-115.60002619939138,-117.80001232194866,-147.39999763109645,-102.50000082016648,2023-08-14 06:40:00,343.0,1.8,2.2,0.36,3.85,3.15,346.0,1016.5,18.2,18.3,15.9,99.0,99.0,2023_8_14_6:40:00,2023_8_14_6:40:00.png,2023-08-14 06:40:00,0.4,Low,green
100922.1,288.78,3.89,0.38,27.72,292.9,3.1,2.14,0.00193208,0.027,293.69663,0.02349907,0.0679996,293.72894,0.0198915,0.08699977,293.76697,-0.07707013,-0.05024138,293.75531,-0.1231574,-0.0576911,293.76053,-0.1188014,-0.04489127,293.80618,-0.01965405,-0.06195739,293.72607,-0.03592244,-0.04031846,293.41132,293.35141,0.0270690401219991,0.0719454786002907,0.0892447855748609,0.0920000065354416,0.1360000301248863,0.1269999951345388,0.0649999989001123,0.0539999991881962,85.90697566266907,70.93604852790531,77.12134445578752,-146.90000296057062,-154.900015944313,-159.30001612758286,-107.60000687448286,-131.70000197345595,2023-08-14 07:40:00,329.0,1.7,2.0,0.34,3.85,3.17,335.0,1016.6,18.2,18.4,16.0,99.0,99.0,2023_8_14_7:40:00,2023_8_14_7:40:00.png,2023-08-14 07:40:00,0.38,Low,green
100918.5,288.23,4.03,0.33,28.52,353.6,2.73,1.281,0.002736675,0.01599998,293.68994,0.01123642,0.05799989,293.70767,0.02371726,0.1069997,293.74921,-0.007499582,-0.03007916,293.71515,-0.01132094,-0.0731289,293.71753,-0.02065411,-0.09886561,293.73676,0.0217522,-0.1119055,293.65405,-0.01704093,-0.05752918,293.59265,293.36758,0.0162323365556541,0.0590782902124672,0.109596734540759,0.0309999934916174,0.0739999979573891,0.1010000054483374,0.113999996206535,0.0599999987228108,80.2939170805845,79.03581131425756,77.50204280265183,-104.00000916401954,-98.79999093303692,-101.80000443331257,-79.00001267157505,-106.50000964123114,2023-08-14 08:40:00,358.0,2.0,2.4,0.28,3.7,3.08,335.0,1016.2,18.2,18.4,16.4,99.0,99.0,2023_8_14_8:40:00,2023_8_14_8:40:00.png,2023-08-14 08:40:00,0.33,Low,green
100904.3,287.83,3.95,0.33,30.79,99.5,2.63,1.655,0.001366593,0.029,293.63394,0.02164204,0.06199962,293.61932,0.02310287,0.06099956,293.67346,-0.03709276,-0.03201761,293.65088,-0.07144728,-0.06996632,293.63535,-0.0686707,0.006733242,293.63147,0.002073284,-0.09897829,293.50745,-0.01032924,-0.1034858,293.37711,293.29474,0.0290321817373005,0.0656683392169011,0.0652279765317804,0.0490000019849969,0.099999998768704,0.0690000114950755,0.0990000020094381,0.1040000192337366,87.30199555041857,70.75757539769883,69.25640370076438,-139.20000137869283,-135.60001057734397,174.39998264966354,-88.8000090365045,-95.69999120589613,2023-08-14 09:40:00,24.0,2.5,3.0,0.27,3.85,3.07,335.0,1015.9,17.9,18.2,16.6,99.0,99.0,2023_8_14_9:40:00,2023_8_14_9:40:00.png,2023-08-14 09:40:00,0.33,Low,green
100896.7,287.68,3.86,0.26,29.93,114.7,3.15,1.355,0.005703734,0.03799996,293.59464,0.006618281,0.02399991,293.58719,0.007497922,0.02399988,293.61853,-0.008223154,-0.06246103,293.58429,0.0799141,-0.04558221,293.57877,0.0747023,-0.04260946,293.52203,-0.01916921,-0.01756534,293.28433,0.01778394,-0.06976913,293.24582,293.25028,0.0384256365144984,0.0248957290193129,0.0251438476437573,0.0630000042092746,0.092000006778772,0.0859999982952418,0.0259999957949938,0.0720000001588923,81.46371944097473,74.58312734962207,72.65041343547881,-97.50000306445374,-29.70000655710628,-29.700011780515705,-137.50000764317858,-75.69999092986234,2023-08-14 10:40:00,24.0,0.5,0.8,0.25,3.85,3.12,343.0,1016.3,17.5,18.1,16.9,99.0,99.0,2023_8_14_10:40:00,2023_8_14_10:40:00.png,2023-08-14 10:40:00,0.26,Low,green
100589.3,293.26,2.94,0.5,30.57,18.72,5.27,3.442,0.05191987,0.1109988,293.82132,0.1011709,0.168997,293.82059,0.03709164,0.09199926,293.85458,-0.0737047,-0.102194,293.81735,-0.07242702,-0.0773972,293.79218,-0.05226246,-0.02515223,293.75992,-0.01758487,-0.01776998,293.67749,0.01169745,-0.05066725,293.64249,293.49484,0.1225414480992325,0.1969658270254259,0.0991950280933333,0.1259999858654357,0.1059999990279264,0.0579999948209006,0.0249999968423458,0.0520000053756247,64.93208066043131,59.09294069262463,68.04202650706563,-125.80002311012755,-133.10000048416515,-154.2999941458378,-134.70001499562835,-77.00000682467825,2023-08-14 21:40:00,19.0,5.8,6.9,0.26,2.15,2.32,31.0,1013.4,18.5,18.8,16.8,99.0,99.0,2023_8_14_21:40:00,2023_8_14_21:40:00.png,2023-08-14 21:40:00,0.5,Medium,yellow
100501.4,294.02,3.28,0.5,30.54,1.362,4.11,1.792,0.0425999,0.1129992,293.677,0.08489242,0.1599978,293.66846,0.0282219,0.06999943,293.70056,-0.03627517,-0.08671858,293.65616,-0.04516537,-0.0439214,293.66541,-0.08613682,-0.04238453,293.66913,-0.01071601,-0.04678854,293.6171,-0.02678899,-0.1282316,293.5372,293.53687,0.1207624555921665,0.1811243191244521,0.0754744714452171,0.0940000004029005,0.0630000001999754,0.0960000007449651,0.0480000036005384,0.1309999741365627,69.34391151451513,62.05025260898484,68.04202453236698,-112.70000123290504,-135.80000205414876,-153.80002141647967,-102.900004442311,-101.80000558415588,2023-08-14 22:40:00,26.0,5.8,6.9,0.4,2.86,2.6,11.0,1013.1,18.8,18.8,17.1,99.0,99.0,2023_8_14_22:40:00,2023_8_14_22:40:00.png,2023-08-14 22:40:00,0.5,Medium,yellow
100479.7,294.46,3.34,0.43,29.85,49.19,4.6,1.716,0.02446249,0.07299958,293.63281,0.05717677,0.1199987,293.62952,0.02521648,0.08399962,293.66968,-0.01652907,-0.02740054,293.63409,-0.01353984,-0.05639745,293.63315,-0.04860687,-0.0431552,293.68964,-0.01064457,-0.04269301,293.62561,-0.02968799,-0.1541675,293.60419,293.59961,0.0769892985886772,0.132924305637919,0.0877029476342431,0.031999996052445,0.0579999968424835,0.0649999930633604,0.0439999996971022,0.1569999834601587,71.47376583727005,64.52321617086722,73.29037220588992,-121.1000115327666,-103.500009786912,-138.39999907700687,-104.00000894724404,-100.9000031880546,2023-08-14 23:40:00,26.0,6.0,7.2,0.45,3.13,2.8,27.0,1012.6,18.9,18.5,16.9,99.0,99.0,2023_8_14_23:40:00,2023_8_14_23:40:00.png,2023-08-14 23:40:00,0.43,Low,green
100472.3,293.61,3.15,0.38,29.94,50.1,3.25,1.135,0.02462656,0.08299963,294.11917,0.05918747,0.1569989,294.09601,0.01461538,0.07899986,294.09421,-0.04422906,-0.02331933,293.94867,-0.01985495,-0.03240032,293.79904,-0.001710239,-0.06997911,293.75238,-0.02545614,-0.09567123,293.65299,0.009691586,-0.04598992,293.625,293.60355,0.0865760130611851,0.1677850148440286,0.0803404456831302,0.0500000090013241,0.0379999970474327,0.0700000053844942,0.0989999965323863,0.0469999955404444,73.47401571239156,69.34391343761288,79.51849721324709,-152.20000805123485,-121.50001075789385,-91.39998886309095,-104.89999662788831,-78.10001220177078,2023-08-15 00:40:00,22.0,5.7,6.9,0.49,3.23,2.92,26.0,1013.0,18.8,18.2,16.9,99.0,99.0,2023_8_15_0:40:00,2023_8_15_0:40:00.png,2023-08-15 00:40:00,0.38,Low,green
100530.1,293.01,3.18,0.3,29.64,34.95,4.28,1.608,0.009271186,0.06399994,293.90616,0.03610206,0.1049994,293.88303,0.006229079,0.04299996,293.88992,-0.08468644,-0.03594727,293.79993,-0.09639001,-0.01769083,293.66476,0.08545758,-0.03127303,293.64905,0.01948036,-0.02538731,293.35446,-0.002000143,-0.1909895,293.1369,293.06592,0.0646679766951943,0.1110325751147094,0.0434487972812808,0.0919999964148178,0.0979999974178009,0.0910000021144906,0.031999998980714,0.1909999729902348,81.75733351824326,71.02543626502069,81.75733239459993,-156.99999487176217,-169.60002720548874,-20.099998032903432,-52.50001152757391,-90.60000975480898,2023-08-15 01:40:00,26.0,4.7,5.4,0.48,3.45,2.95,30.0,1013.5,18.6,18.1,17.2,99.0,99.0,2023_8_15_1:40:00,2023_8_15_1:40:00.png,2023-08-15 01:40:00,0.3,Low,green
100573.2,292.69,2.91,0.26,30.05,62.07,3.98,1.745,0.00404916,0.01599995,293.71079,0.01436054,0.04399977,293.71256,0.01563289,0.05299977,293.74484,-0.03606244,-0.03606245,293.6958,-0.056,6.677933e-10,293.66144,-0.03525339,0.07844234,293.49606,0.06912388,-0.03613709,292.95389,0.01253918,-0.1173319,292.8808,292.76718,0.0165043659892799,0.0462839590910771,0.055257242690936,0.0509999988113343,0.056,0.0860000128556252,0.0780000003841185,0.1180000245452618,75.79814818936254,71.92447645592264,73.56597173501362,-134.99999205603234,179.9999993167547,114.20000279006042,-27.599999239655205,-83.89999171119591,2023-08-15 02:40:00,40.0,5.0,6.1,0.48,3.57,3.05,16.0,1013.2,18.5,17.9,17.1,99.0,99.0,2023_8_15_2:40:00,2023_8_15_2:40:00.png,2023-08-15 02:40:00,0.26,Low,green
100547.9,292.51,2.99,0.24,30.53,50.15,3.63,1.927,0.004021237,0.02399997,293.63104,0.01128529,0.05299988,293.629,0.01665035,0.02999954,293.67291,-0.05488318,0.03842964,293.63358,-0.03796675,0.02018728,293.50406,-0.02483948,-0.08024338,292.58347,0.04644072,-0.04547812,291.97083,0.02869461,-0.0638484,291.79962,291.36365,0.0243345208913401,0.0541880526536846,0.0343104438230416,0.0670000050555371,0.043000004411173,0.083999998812469,0.0649999990219446,0.0699999916115144,80.48834386588409,77.97950360037217,60.96884150743763,144.99998343786345,151.9999988994309,-107.20000296139192,-44.40000438093791,-65.79999904006002,2023-08-15 03:40:00,45.0,7.3,8.4,0.57,3.45,3.09,42.0,1012.3,18.4,18.1,16.8,99.0,99.0,2023_8_15_3:40:00,2023_8_15_3:40:00.png,2023-08-15 03:40:00,0.24,Low,green
100468.0,291.73,3.38,0.22,29.84,68.77,3.44,2.009,0.008265878,0.06399995,293.54746,0.01136208,0.03499982,293.55115,0.01361354,0.03999977,293.58719,-0.02326398,0.01370354,292.85727,-0.04238524,0.007245056,291.87024,-0.04864099,0.02104885,291.38702,0.06054118,-0.07833113,291.33072,0.01494184,-0.1291385,291.28406,290.80148,0.064531529806083,0.0367978839331665,0.0422529297372915,0.0269999958142959,0.0429999930965196,0.0529999999481377,0.0990000020346934,0.1300000414032072,82.64073462050447,72.0148836797944,71.20448316124927,149.49998442376582,170.29998128875536,156.5999860804327,-52.29999869995927,-83.39999748117451,2023-08-15 04:40:00,51.0,7.1,8.7,0.54,3.7,3.06,22.0,1011.9,18.5,18.2,16.8,99.0,99.0,2023_8_15_4:40:00,2023_8_15_4:40:00.png,2023-08-15 04:40:00,0.22,Low,green
100423.7,291.83,3.06,0.19,30.12,43.37,3.09,1.618,0.003769911,0.03999998,293.54111,0.0150936,0.09199987,293.5365,0.03522241,0.09299934,293.57074,-0.01111454,-0.01150943,293.52921,-0.03388446,-0.02647345,293.49503,-0.0469565,-0.03735086,292.41592,-0.05307851,-0.009933362,291.80258,-0.01935168,-0.0610042,291.38702,291.09201,0.0401772401858106,0.0932297851599846,0.0994459421326164,0.0159999993230156,0.0430000021441173,0.0599999969582465,0.0539999991152142,0.0639999995036125,84.61590166805424,80.68299196489936,69.2564050253958,-134.00003257173552,-141.9999911380001,-141.50001989483536,-169.40001162606916,-107.60000670790087,2023-08-15 05:40:00,59.0,6.7,8.2,0.6,3.7,3.11,32.0,1011.4,18.5,18.3,17.3,99.0,99.0,2023_8_15_5:40:00,2023_8_15_5:40:00.png,2023-08-15 05:40:00,0.19,Low,green
100336.3,291.79,3.11,0.16,30.49,319.2,3.23,1.787,0.007660243,0.03299991,293.51788,0.007953463,0.04899994,293.50299,0.007525857,0.04899994,293.54846,0.02772007,-0.03155309,293.51267,0.03126582,-0.035092,293.43448,0.001720708,-0.02092938,292.4516,0.01421211,-0.04058344,291.47617,-0.07901474,-0.07215034,290.77612,290.61835,0.0338773284487893,0.049641229776225,0.0495745160701347,0.0419999972542022,0.0469999996199191,0.0209999948382294,0.0429999961963451,0.1070000032681457,76.93142410946163,80.780398084501,81.26822549912922,-48.69999680796308,-48.30001047545888,-85.3000007070697,-70.70001077135166,-137.6000128167623,2023-08-15 06:40:00,45.0,4.9,5.9,0.53,3.7,3.27,46.0,1010.9,18.5,18.4,17.4,99.0,99.0,2023_8_15_6:40:00,2023_8_15_6:40:00.png,2023-08-15 06:40:00,0.16,Low,green
100299.2,291.8,3.13,0.15,30.2,340.9,2.91,1.449,0.005951571,0.05499997,293.51581,0.01591737,0.04799974,293.51749,0.00408407,0.03899998,293.55649,0.02633693,-0.05832981,293.51068,-0.01710928,-0.005592175,293.29721,0.005139622,-0.04973514,291.2467,-0.01393787,0.001317517,290.77863,0.03787788,0.1138651,290.7265,290.70206,0.0553210438926177,0.0505701266340564,0.0392132384248648,0.0640000048161013,0.0179999967596948,0.0499999986512248,0.0140000025422208,0.1199999782970997,83.82402946871142,71.65377331991853,84.02178687518729,-65.69999109336234,-161.89999908465802,-84.10000541531244,174.5999984613416,71.59999878386662,2023-08-15 07:40:00,38.0,4.7,5.8,0.48,3.57,3.25,32.0,1010.4,18.6,18.4,17.1,99.0,99.0,2023_8_15_7:40:00,2023_8_15_7:40:00.png,2023-08-15 07:40:00,0.15,Low,green
100300.3,291.85,3.24,0.17,29.98,358.3,3.24,1.531,0.005017819,0.02499995,293.53375,0.02596522,0.08699961,293.54535,0.0168389,0.04799971,293.57828,-0.01263001,-0.04319124,293.53754,-0.02696352,-0.0106756,293.5014,-0.02822806,0.01507238,290.94864,-0.002547298,0.01274799,290.81238,-0.07497824,0.04795064,290.57086,290.45883,0.0254985491257691,0.0907916559481128,0.0508676784736054,0.0450000040593076,0.0289999973474205,0.0320000001598125,0.0129999990823424,0.0890000019657707,78.65078336228089,73.3821534180531,70.66849000112092,-106.3000092318665,-158.40002348347903,151.90000055674847,101.29999238029676,147.39997014001943,2023-08-15 08:40:00,42.0,5.8,7.0,0.44,3.85,3.2,36.0,1010.4,18.8,18.4,17.0,99.0,99.0,2023_8_15_8:40:00,2023_8_15_8:40:00.png,2023-08-15 08:40:00,0.17,Low,green
100297.3,291.78,2.91,0.18,30.28,33.4,2.86,1.257,0.004310962,0.03799997,293.57083,0.005131267,0.05999998,293.56619,0.001144936,0.007999992,293.61047,0.008666718,-0.02022098,293.5582,-0.02720011,-0.02202621,291.61044,0.003337248,-0.02679296,290.99033,-0.01639748,0.004485844,290.55072,0.0814846,-0.06934882,290.41846,290.29541,0.0382437199206136,0.0602189961808206,0.0080815066939377,0.02200000075118,0.0349999987282314,0.0269999986995389,0.0170000043159622,0.1069999947315531,83.52766861338172,85.11189315517345,81.85529919832506,-66.80001220358649,-141.00000608005718,-82.89998227481655,164.69999646485738,-40.39999578169228,2023-08-15 09:40:00,53.0,6.8,8.6,0.52,3.85,3.27,32.0,1010.2,18.9,18.4,16.6,99.0,99.0,2023_8_15_9:40:00,2023_8_15_9:40:00.png,2023-08-15 09:40:00,0.18,Low,green
100340.5,291.72,3.02,0.2,30.53,26.09,2.62,1.314,0.004391248,0.03699998,293.51712,0.0202807,0.06999971,293.52203,0.009969317,0.05599991,293.56509,-0.007913901,-0.01031359,293.37723,-0.0296388,0.004641317,291.25125,-0.01324798,0.0212012,290.31424,0.06,-2.622683e-09,290.25241,0.03825097,-0.06217606,290.25385,290.24463,0.0372596508169078,0.0728784343449699,0.0568803762422031,0.0129999987586884,0.0300000048155744,0.0249999971104078,0.06,0.0729999941305785,83.2316569972008,73.8423503911368,79.90573819226444,-127.50001765800604,171.0999909800023,121.99999979845036,-2.504477781678486e-06,-58.39999821256957,2023-08-15 10:40:00,49.0,7.0,8.5,0.65,4.0,3.39,30.0,1010.6,18.7,18.3,16.8,99.0,99.0,2023_8_15_10:40:00,2023_8_15_10:40:00.png,2023-08-15 10:40:00,0.2,Low,green
100356.5,291.82,3.26,0.18,30.5,338.4,3.19,1.539,0.006859138,0.02999992,293.43106,0.0271433,0.07199948,293.42871,0.02898639,0.09599957,293.43906,-0.08658821,-0.03393349,291.84219,0.001200626,-0.04298324,290.31113,0.077053,-0.02151359,290.24332,0.05397336,0.001696179,290.10303,0.0806269,0.01494331,290.05127,290.01614,0.0307740633343964,0.0769459801104671,0.1002802485308896,0.0929999992181946,0.0430000049266215,0.0799999960230505,0.0540000056749037,0.0819999970571103,77.12134404442612,69.34390820146453,73.19868125927168,-158.60003352070362,-88.4000061352687,-15.600004030446284,1.799997698044154,10.499998185014064,2023-08-15 11:40:00,54.0,6.7,8.1,0.68,4.0,3.42,36.0,1011.1,18.7,18.3,16.9,99.0,99.0,2023_8_15_11:40:00,2023_8_15_11:40:00.png,2023-08-15 11:40:00,0.18,Low,green
100374.1,292.44,3.28,0.21,30.56,356.3,3.14,1.688,0.009159481,0.0409999,293.24524,0.01130099,0.03699983,293.2027,0.01993335,0.04699957,292.93771,-0.02473814,0.003608902,291.43701,0.03840098,-0.03043624,290.67706,0.01311772,-0.02244828,290.32077,0.03036403,-0.01010077,290.15598,0.07335494,-0.02341054,290.10095,290.0015,0.0420105688154702,0.038687204538568,0.0510519149729704,0.0249999948861035,0.0489999996969183,0.025999997172246,0.031999998006778,0.0770000039317869,77.40676471701138,73.0155695945622,67.01733915605072,171.70000529644042,-38.399998440253626,-59.69999181337707,-18.40000273015383,-17.699994620998567,2023-08-15 12:40:00,51.0,6.0,7.0,0.77,4.17,3.52,32.0,1011.2,18.5,18.3,17.2,99.0,99.0,2023_8_15_12:40:00,2023_8_15_12:40:00.png,2023-08-15 12:40:00,0.21,Low,green
100403.5,293.26,3.4,0.21,30.81,5.651,3.89,1.884,0.005585049,0.02499994,293.03168,0.06195203,0.1529987,292.93893,0.0353463,0.08299925,291.59222,-0.01404773,0.00765907,291.10587,0.01763355,-0.02427051,290.6315,0.01196929,0.0008579685,290.13025,0.00598081,-0.01908481,290.01425,-0.006826226,-0.1027736,289.99286,289.97858,0.0256162013642928,0.1650656118724033,0.0902121744791272,0.016000002231806,0.0299999956877096,0.0120000005437954,0.0200000015248049,0.1030000496036923,77.40676604464068,67.95605592205966,66.93264519184271,151.4000032441468,-54.00001188401849,4.099995831222838,-72.6000189169549,-93.80000611648502,2023-08-15 13:40:00,45.0,5.5,6.6,0.67,4.0,3.46,33.0,1011.5,18.5,18.3,17.5,99.0,99.0,2023_8_15_13:40:00,2023_8_15_13:40:00.png,2023-08-15 13:40:00,0.21,Low,green
